Backend,Driver,Format,RW,BS,IODepth,Numjobs,Round,BW(MiB/s),IOPS,LAT(ms),Util(%)
nvme-ssd,IDE,xfs,read,256k,8,16,4,294.5820,1178,108.5487,99.8733
nvme-ssd,SCSI,raw,read,256k,8,16,4,822.1650,3288,38.9046,99.9833
nvme-ssd,SCSI,xfs,read,256k,8,16,4,467.8955,1871,68.3509,99.8899
nvme-ssd,IDE,raw,read,256k,64,16,4,294.0156,1176,865.5215,99.8633
nvme-ssd,IDE,xfs,read,256k,64,16,4,302.5938,1210,840.2452,99.8649
nvme-ssd,SCSI,raw,read,256k,64,16,4,858.3516,3433,297.5609,100.0000
nvme-ssd,SCSI,xfs,read,256k,64,16,4,479.9951,1919,528.8784,100.0000
nvme-ssd,IDE,raw,write,4k,1,16,4,38.9443,9969,1.6020,99.9766
nvme-ssd,IDE,xfs,write,4k,1,16,4,24.0957,6168,2.5913,99.9549
nvme-ssd,SCSI,raw,write,4k,1,16,4,74.2285,19002,0.8402,99.8949
nvme-ssd,SCSI,xfs,write,4k,1,16,4,33.5010,8576,1.8634,99.8316
nvme-ssd,IDE,raw,write,4k,8,16,4,122.7627,31427,4.0693,99.9366
nvme-ssd,IDE,xfs,write,4k,8,16,4,75.3750,19296,6.6279,99.8966
nvme-ssd,SCSI,raw,write,4k,8,16,4,96.1572,24616,5.1984,99.9583
nvme-ssd,SCSI,xfs,write,4k,8,16,4,39.1904,10032,12.7553,99.9099
nvme-ssd,IDE,raw,write,4k,64,16,4,330.9209,84715,12.0786,99.9533
nvme-ssd,IDE,xfs,write,4k,64,16,4,216.1162,55325,18.4950,99.8733
nvme-ssd,SCSI,raw,write,4k,64,16,4,99.1309,25377,40.3184,99.9333
nvme-ssd,SCSI,xfs,write,4k,64,16,4,65.5830,16789,60.9378,99.8799
nvme-ssd,IDE,raw,write,16k,1,16,4,134.5400,8610,1.8557,99.8950
nvme-ssd,IDE,xfs,write,16k,1,16,4,54.8184,3508,4.5571,99.8766
nvme-ssd,SCSI,raw,write,16k,1,16,4,194.7490,12463,1.2819,99.8899
nvme-ssd,SCSI,xfs,write,16k,1,16,4,168.1436,10761,1.4848,99.8566
nvme-ssd,IDE,raw,write,16k,8,16,4,307.3516,19670,6.5003,99.9233
nvme-ssd,IDE,xfs,write,16k,8,16,4,171.1895,10956,11.6732,99.8899
nvme-ssd,SCSI,raw,write,16k,8,16,4,224.8984,14393,8.8907,99.9049
nvme-ssd,SCSI,xfs,write,16k,8,16,4,142.4697,9118,14.0340,99.8616
nvme-ssd,IDE,raw,write,16k,64,16,4,594.0557,38019,26.9150,99.9700
nvme-ssd,IDE,xfs,write,16k,64,16,4,210.5869,13477,75.8616,99.8721
nvme-ssd,SCSI,raw,write,16k,64,16,4,218.6729,13995,73.0260,99.9650
nvme-ssd,SCSI,xfs,write,16k,64,16,4,172.2959,11026,92.7205,99.9182
nvme-ssd,IDE,raw,write,64k,1,16,4,334.6738,5354,2.9858,99.8949
nvme-ssd,IDE,xfs,write,64k,1,16,4,160.4268,2566,6.2293,99.8816
nvme-ssd,SCSI,raw,write,64k,1,16,4,350.7930,5612,2.8487,99.9216
nvme-ssd,SCSI,xfs,write,64k,1,16,4,372.8340,5965,2.6801,99.8683
nvme-ssd,IDE,raw,write,64k,8,16,4,567.8398,9085,14.0838,99.9083
nvme-ssd,IDE,xfs,write,64k,8,16,4,270.8525,4333,29.5113,99.8983
nvme-ssd,SCSI,raw,write,64k,8,16,4,345.7266,5531,23.0903,100.0000
nvme-ssd,SCSI,xfs,write,64k,8,16,4,507.5928,8121,15.7306,99.9634
nvme-ssd,IDE,raw,write,64k,64,16,4,517.8242,8285,123.4568,99.9483
nvme-ssd,IDE,xfs,write,64k,64,16,4,94.5967,1513,674.7206,99.8904
nvme-ssd,SCSI,raw,write,64k,64,16,4,332.7910,5324,191.5480,99.9801
nvme-ssd,SCSI,xfs,write,64k,64,16,4,408.1152,6529,156.3935,99.9282
nvme-ssd,IDE,raw,write,256k,1,16,4,449.4717,1797,8.8899,99.9283
nvme-ssd,IDE,xfs,write,256k,1,16,4,248.6689,994,16.0694,99.8849
nvme-ssd,SCSI,raw,write,256k,1,16,4,411.6094,1646,9.7145,99.9149
nvme-ssd,SCSI,xfs,write,256k,1,16,4,254.4697,1017,15.7144,99.8683
nvme-ssd,IDE,raw,write,256k,8,16,4,561.4629,2245,56.9643,99.9216
nvme-ssd,IDE,xfs,write,256k,8,16,4,111.7969,447,285.6448,99.8804
nvme-ssd,SCSI,raw,write,256k,8,16,4,387.3789,1549,82.4468,99.9950
nvme-ssd,SCSI,xfs,write,256k,8,16,4,264.5361,1058,120.8882,99.8966
nvme-ssd,IDE,raw,write,256k,64,16,4,564.1055,2256,452.1739,99.8932
nvme-ssd,IDE,xfs,write,256k,64,16,4,79.4531,317,3175.2371,99.8970
nvme-ssd,SCSI,raw,write,256k,64,16,4,385.5703,1542,658.2582,99.9717
nvme-ssd,SCSI,xfs,write,256k,64,16,4,642.8945,2571,395.5360,99.9616
nvme-ssd,IDE,raw,randread,4k,1,16,4,14.9414,3825,4.1803,99.8733
nvme-ssd,IDE,xfs,randread,4k,1,16,4,14.6172,3742,4.2731,99.8949
nvme-ssd,SCSI,raw,randread,4k,1,16,4,27.2969,6988,2.2852,99.9166
nvme-ssd,SCSI,xfs,randread,4k,1,16,4,26.8223,6866,2.3259,99.9066
nvme-ssd,IDE,raw,randread,4k,8,16,4,14.9199,3819,33.5001,99.8849
nvme-ssd,IDE,xfs,randread,4k,8,16,4,14.6084,3739,34.2142,99.8816
nvme-ssd,SCSI,raw,randread,4k,8,16,4,26.9697,6904,18.4885,99.9967
nvme-ssd,SCSI,xfs,randread,4k,8,16,4,27.9453,7154,17.8306,99.9917
nvme-ssd,IDE,raw,randread,4k,64,16,4,15.1865,3887,262.8588,99.8749
nvme-ssd,IDE,xfs,randread,4k,64,16,4,14.9404,3824,267.1376,99.8899
nvme-ssd,SCSI,raw,randread,4k,64,16,4,24.5928,6295,162.1129,100.0000
nvme-ssd,SCSI,xfs,randread,4k,64,16,4,23.1074,5915,172.5138,99.9884
nvme-ssd,IDE,raw,randread,16k,1,16,4,48.8975,3129,5.1102,99.8749
nvme-ssd,IDE,xfs,randread,16k,1,16,4,48.3145,3092,5.1718,99.8899
nvme-ssd,SCSI,raw,randread,16k,1,16,4,92.8623,5943,2.6880,99.8799
nvme-ssd,SCSI,xfs,randread,16k,1,16,4,94.4756,6046,2.6408,99.8933
nvme-ssd,IDE,raw,randread,16k,8,16,4,49.6787,3179,40.2430,99.8699
nvme-ssd,IDE,xfs,randread,16k,8,16,4,49.2002,3148,40.6332,99.8883
nvme-ssd,SCSI,raw,randread,16k,8,16,4,89.9883,5759,22.1882,99.9917
nvme-ssd,SCSI,xfs,randread,16k,8,16,4,92.2578,5904,21.5794,99.9867
nvme-ssd,IDE,raw,randread,16k,64,16,4,49.8164,3188,320.4115,99.8983
nvme-ssd,IDE,xfs,randread,16k,64,16,4,49.5020,3168,322.4119,99.8999
nvme-ssd,SCSI,raw,randread,16k,64,16,4,76.0283,4865,209.6470,99.9884
nvme-ssd,SCSI,xfs,randread,16k,64,16,4,79.2275,5070,201.0817,99.9751
nvme-ssd,IDE,raw,randread,64k,1,16,4,136.3037,2180,7.3339,99.8749
nvme-ssd,IDE,xfs,randread,64k,1,16,4,141.3691,2261,7.0702,99.8749
nvme-ssd,SCSI,raw,randread,64k,1,16,4,288.8096,4620,3.4508,99.9003
nvme-ssd,SCSI,xfs,randread,64k,1,16,4,283.2051,4531,3.5221,99.9020
nvme-ssd,IDE,raw,randread,64k,8,16,4,142.2100,2275,56.2278,99.8733
nvme-ssd,IDE,xfs,randread,64k,8,16,4,147.2754,2356,54.2901,99.8799
nvme-ssd,SCSI,raw,randread,64k,8,16,4,294.8701,4717,27.0816,100.0000
nvme-ssd,SCSI,xfs,randread,64k,8,16,4,283.5264,4536,28.1187,100.0000
nvme-ssd,IDE,raw,randread,64k,64,16,4,142.8438,2285,446.5271,99.8699
nvme-ssd,IDE,xfs,randread,64k,64,16,4,148.4473,2375,429.6343,99.8816
nvme-ssd,SCSI,raw,randread,64k,64,16,4,251.1416,4018,253.8378,100.0000
nvme-ssd,SCSI,xfs,randread,64k,64,16,4,237.9863,3807,267.5103,99.9701
nvme-ssd,IDE,raw,randread,256k,1,16,4,258.4219,1033,15.4729,99.8849
nvme-ssd,IDE,xfs,randread,256k,1,16,4,264.0615,1056,15.1387,99.8816
nvme-ssd,SCSI,raw,randread,256k,1,16,4,607.6465,2430,6.5638,99.9236
nvme-ssd,SCSI,xfs,randread,256k,1,16,4,438.3945,1753,9.1062,99.9116
nvme-ssd,IDE,raw,randread,256k,8,16,4,254.6562,1018,125.5788,99.8833
nvme-ssd,IDE,xfs,randread,256k,8,16,4,260.5244,1042,122.7436,99.9049
nvme-ssd,SCSI,raw,randread,256k,8,16,4,578.3994,2313,55.1841,99.9784
nvme-ssd,SCSI,xfs,randread,256k,8,16,4,429.9092,1719,74.0025,99.9487
nvme-ssd,IDE,raw,randread,256k,64,16,4,254.4395,1017,998.4244,99.8666
nvme-ssd,IDE,xfs,randread,256k,64,16,4,263.8193,1055,962.6449,99.8966
nvme-ssd,SCSI,raw,randread,256k,64,16,4,578.2832,2313,439.7674,99.9669
nvme-ssd,SCSI,xfs,randread,256k,64,16,4,431.8408,1727,587.7285,99.9437
nvme-ssd,IDE,raw,randwrite,4k,1,16,4,17.1719,4396,3.6370,99.9883
nvme-ssd,IDE,xfs,randwrite,4k,1,16,4,13.6670,3498,4.5700,99.9283
nvme-ssd,SCSI,raw,randwrite,4k,1,16,4,16.9082,4328,3.6895,99.9249
nvme-ssd,SCSI,xfs,randwrite,4k,1,16,4,16.0293,4103,3.8903,99.9049
nvme-ssd,IDE,raw,randwrite,4k,8,16,4,16.3389,4182,30.5845,99.9366
nvme-ssd,IDE,xfs,randwrite,4k,8,16,4,13.7129,3510,36.4439,99.9016
nvme-ssd,SCSI,raw,randwrite,4k,8,16,4,15.7988,4044,31.5889,100.0000
nvme-ssd,SCSI,xfs,randwrite,4k,8,16,4,16.1719,4140,30.8635,99.9651
nvme-ssd,IDE,raw,randwrite,4k,64,16,4,17.4482,4466,228.8133,99.9299
nvme-ssd,IDE,xfs,randwrite,4k,64,16,4,13.7959,3531,289.1262,99.8883
nvme-ssd,SCSI,raw,randwrite,4k,64,16,4,14.2393,3645,279.5073,100.0000
nvme-ssd,SCSI,xfs,randwrite,4k,64,16,4,14.9639,3830,265.8663,99.9719
nvme-ssd,IDE,raw,randwrite,16k,1,16,4,45.7881,2930,5.4573,99.9183
nvme-ssd,IDE,xfs,randwrite,16k,1,16,4,38.6621,2474,6.4633,99.8749
nvme-ssd,SCSI,raw,randwrite,16k,1,16,4,44.2109,2829,5.6381,99.9385
nvme-ssd,SCSI,xfs,randwrite,16k,1,16,4,44.2900,2834,5.6374,99.9199
nvme-ssd,IDE,raw,randwrite,16k,8,16,4,45.8262,2932,43.6210,99.9166
nvme-ssd,IDE,xfs,randwrite,16k,8,16,4,38.9092,2490,51.3730,99.8849
nvme-ssd,SCSI,raw,randwrite,16k,8,16,4,41.4561,2653,48.0354,100.0000
nvme-ssd,SCSI,xfs,randwrite,16k,8,16,4,44.0635,2820,45.2014,99.9684
nvme-ssd,IDE,raw,randwrite,16k,64,16,4,45.8350,2933,348.1120,99.9133
nvme-ssd,IDE,xfs,randwrite,16k,64,16,4,39.1934,2508,406.7738,99.8716
nvme-ssd,SCSI,raw,randwrite,16k,64,16,4,39.6006,2534,402.4048,99.9900
nvme-ssd,SCSI,xfs,randwrite,16k,64,16,4,43.3887,2776,366.6280,99.9717
nvme-ssd,IDE,raw,randwrite,64k,1,16,4,106.3379,1701,9.4000,99.8933
nvme-ssd,IDE,xfs,randwrite,64k,1,16,4,92.1484,1474,10.8489,99.8633
nvme-ssd,SCSI,raw,randwrite,64k,1,16,4,97.3809,1558,10.2459,99.8937
nvme-ssd,SCSI,xfs,randwrite,64k,1,16,4,106.1475,1698,9.4024,99.8987
nvme-ssd,IDE,raw,randwrite,64k,8,16,4,104.3623,1669,76.5987,99.9333
nvme-ssd,IDE,xfs,randwrite,64k,8,16,4,95.7744,1532,83.4644,99.9149
nvme-ssd,SCSI,raw,randwrite,64k,8,16,4,95.4111,1526,83.4680,99.9702
nvme-ssd,SCSI,xfs,randwrite,64k,8,16,4,105.4580,1687,75.5360,99.9219
nvme-ssd,IDE,raw,randwrite,64k,64,16,4,104.6709,1674,608.7058,99.9266
nvme-ssd,IDE,xfs,randwrite,64k,64,16,4,94.1123,1505,676.3745,99.8688
nvme-ssd,SCSI,raw,randwrite,64k,64,16,4,96.6143,1545,656.4527,99.9901
nvme-ssd,SCSI,xfs,randwrite,64k,64,16,4,108.0146,1728,588.3733,99.9684
nvme-ssd,IDE,raw,randwrite,256k,1,16,4,226.6455,906,17.6394,99.8966
nvme-ssd,IDE,xfs,randwrite,256k,1,16,4,180.3584,721,22.1696,99.8733
nvme-ssd,SCSI,raw,randwrite,256k,1,16,4,201.9834,807,19.7772,99.9216
nvme-ssd,SCSI,xfs,randwrite,256k,1,16,4,214.4795,857,18.5883,99.9070
nvme-ssd,IDE,raw,randwrite,256k,8,16,4,220.4707,881,145.0158,100.0000
nvme-ssd,IDE,xfs,randwrite,256k,8,16,4,174.9033,699,182.7648,99.8999
nvme-ssd,SCSI,raw,randwrite,256k,8,16,4,186.1152,744,170.9795,99.9934
nvme-ssd,SCSI,xfs,randwrite,256k,8,16,4,202.8320,811,156.9583,99.9537
nvme-ssd,IDE,raw,randwrite,256k,64,16,4,223.2617,893,1135.7155,99.9333
nvme-ssd,IDE,xfs,randwrite,256k,64,16,4,190.4219,761,1330.3395,99.8649
nvme-ssd,SCSI,raw,randwrite,256k,64,16,4,183.5156,734,1375.7530,99.9785
nvme-ssd,SCSI,xfs,randwrite,256k,64,16,4,189.5547,758,1327.5427,99.9206
nvme-ssd,IDE,raw,rw,4k,1,16,4,28.3887,7267,4.3988,99.9149
nvme-ssd,IDE,xfs,rw,4k,1,16,4,24.6162,6301,5.0733,99.8683
nvme-ssd,SCSI,raw,rw,4k,1,16,4,133.3467,34136,0.9341,99.9116
nvme-ssd,SCSI,xfs,rw,4k,1,16,4,96.3174,24657,1.2939,99.8716
nvme-ssd,IDE,raw,rw,4k,8,16,4,65.6211,16798,15.2351,99.8916
nvme-ssd,IDE,xfs,rw,4k,8,16,4,57.4482,14706,17.3966,99.8949
nvme-ssd,SCSI,raw,rw,4k,8,16,4,123.1250,31519,8.1189,99.9366
nvme-ssd,SCSI,xfs,rw,4k,8,16,4,77.5244,19845,12.8948,99.8749
nvme-ssd,IDE,raw,rw,4k,64,16,4,141.5244,36230,56.5109,99.9083
nvme-ssd,IDE,xfs,rw,4k,64,16,4,120.6484,30885,66.2601,99.8683
nvme-ssd,SCSI,raw,rw,4k,64,16,4,152.4424,39024,52.4528,99.9600
nvme-ssd,SCSI,xfs,rw,4k,64,16,4,89.3291,22868,89.4971,99.8916
nvme-ssd,IDE,raw,rw,16k,1,16,4,81.5830,5221,6.1255,99.8799
nvme-ssd,IDE,xfs,rw,16k,1,16,4,70.1768,4490,7.1196,99.8766
nvme-ssd,SCSI,raw,rw,16k,1,16,4,269.1514,17225,1.8541,99.8899
nvme-ssd,SCSI,xfs,rw,16k,1,16,4,264.2275,16910,1.8885,99.8849
nvme-ssd,IDE,raw,rw,16k,8,16,4,161.9092,10361,24.7001,99.9266
nvme-ssd,IDE,xfs,rw,16k,8,16,4,129.6777,8298,30.8342,99.8983
nvme-ssd,SCSI,raw,rw,16k,8,16,4,367.0605,23491,10.8938,99.9283
nvme-ssd,SCSI,xfs,rw,16k,8,16,4,303.9219,19450,13.1577,99.8899
nvme-ssd,IDE,raw,rw,16k,64,16,4,216.9941,13887,147.3448,99.8883
nvme-ssd,IDE,xfs,rw,16k,64,16,4,185.2607,11855,172.5328,99.8833
nvme-ssd,SCSI,raw,rw,16k,64,16,4,333.1055,21318,95.9478,99.9399
nvme-ssd,SCSI,xfs,rw,16k,64,16,4,265.5137,16992,120.3701,99.9199
nvme-ssd,IDE,raw,rw,64k,1,16,4,174.5596,2792,11.4530,99.8966
nvme-ssd,IDE,xfs,rw,64k,1,16,4,162.6934,2602,12.2882,99.8816
nvme-ssd,SCSI,raw,rw,64k,1,16,4,437.5684,7000,4.5679,99.8999
nvme-ssd,SCSI,xfs,rw,64k,1,16,4,444.0420,7104,4.5005,99.8816
nvme-ssd,IDE,raw,rw,64k,8,16,4,264.7988,4236,60.3974,99.8783
nvme-ssd,IDE,xfs,rw,64k,8,16,4,208.9971,3343,76.5337,99.8716
nvme-ssd,SCSI,raw,rw,64k,8,16,4,441.1953,7058,36.1513,100.0000
nvme-ssd,SCSI,xfs,rw,64k,8,16,4,513.2207,8211,31.0802,99.9651
nvme-ssd,IDE,raw,rw,64k,64,16,4,288.2656,4611,442.7835,99.9199
nvme-ssd,IDE,xfs,rw,64k,64,16,4,214.4648,3431,594.8415,99.8633
nvme-ssd,SCSI,raw,rw,64k,64,16,4,552.6240,8841,230.9751,99.9549
nvme-ssd,SCSI,xfs,rw,64k,64,16,4,546.7666,8747,233.7183,99.9249
nvme-ssd,IDE,raw,rw,256k,1,16,4,304.9443,1219,26.2261,99.9333
nvme-ssd,IDE,xfs,rw,256k,1,16,4,237.8779,951,33.6252,99.8783
nvme-ssd,SCSI,raw,rw,256k,1,16,4,437.7266,1750,18.2720,99.9066
nvme-ssd,SCSI,xfs,rw,256k,1,16,4,324.4326,1297,24.6534,99.9166
nvme-ssd,IDE,raw,rw,256k,8,16,4,317.8477,1271,201.2232,99.9316
nvme-ssd,IDE,xfs,rw,256k,8,16,4,237.9893,951,268.6183,99.8849
nvme-ssd,SCSI,raw,rw,256k,8,16,4,435.9072,1743,146.5970,99.9585
nvme-ssd,SCSI,xfs,rw,256k,8,16,4,340.3086,1360,187.9446,99.8733
nvme-ssd,IDE,raw,rw,256k,64,16,4,338.8799,1355,1493.3180,99.8949
nvme-ssd,IDE,xfs,rw,256k,64,16,4,250.4072,1001,2011.1510,99.8382
nvme-ssd,SCSI,raw,rw,256k,64,16,4,430.8750,1723,1179.7441,99.9416
nvme-ssd,SCSI,xfs,rw,256k,64,16,4,347.7305,1390,1462.5066,99.8549
nvme-ssd,IDE,raw,randrw,4k,1,16,4,16.2158,4150,7.7036,99.9116
nvme-ssd,IDE,xfs,randrw,4k,1,16,4,14.0420,3594,8.8966,99.8999
nvme-ssd,SCSI,raw,randrw,4k,1,16,4,20.6016,5273,6.0583,99.8949
nvme-ssd,SCSI,xfs,randrw,4k,1,16,4,20.4961,5247,6.0889,99.9016
nvme-ssd,IDE,raw,randrw,4k,8,16,4,16.4229,4204,60.8640,99.9066
nvme-ssd,IDE,xfs,randrw,4k,8,16,4,14.0518,3596,71.1313,99.9182
nvme-ssd,SCSI,raw,randrw,4k,8,16,4,19.9443,5105,50.0274,100.0000
nvme-ssd,SCSI,xfs,randrw,4k,8,16,4,20.2412,5181,49.2953,99.9435
nvme-ssd,IDE,raw,randrw,4k,64,16,4,16.3916,4196,487.1914,99.9533
nvme-ssd,IDE,xfs,randrw,4k,64,16,4,14.0264,3590,568.7717,99.8883
nvme-ssd,SCSI,raw,randrw,4k,64,16,4,16.8203,4305,473.9451,99.9917
nvme-ssd,SCSI,xfs,randrw,4k,64,16,4,18.8955,4837,421.7790,99.9717
nvme-ssd,IDE,raw,randrw,16k,1,16,4,46.7041,2989,10.6888,99.9083
nvme-ssd,IDE,xfs,randrw,16k,1,16,4,41.9561,2685,11.9075,99.8833
nvme-ssd,SCSI,raw,randrw,16k,1,16,4,55.6504,3560,8.9641,99.8920
nvme-ssd,SCSI,xfs,randrw,16k,1,16,4,57.5381,3682,8.6672,99.9103
nvme-ssd,IDE,raw,randrw,16k,8,16,4,46.9102,3001,85.2301,99.9266
nvme-ssd,IDE,xfs,randrw,16k,8,16,4,41.8857,2679,95.4477,99.8733
nvme-ssd,SCSI,raw,randrw,16k,8,16,4,55.9404,3579,71.3403,100.0000
nvme-ssd,SCSI,xfs,randrw,16k,8,16,4,57.1836,3658,69.7297,99.9701
nvme-ssd,IDE,raw,randrw,16k,64,16,4,46.8906,3000,680.6954,99.9299
nvme-ssd,IDE,xfs,randrw,16k,64,16,4,42.1445,2697,757.2517,99.9182
nvme-ssd,SCSI,raw,randrw,16k,64,16,4,52.1572,3337,611.6200,100.0000
nvme-ssd,SCSI,xfs,randrw,16k,64,16,4,55.5254,3552,573.5465,99.9817
nvme-ssd,IDE,raw,randrw,64k,1,16,4,108.1523,1730,18.4984,99.9033
nvme-ssd,IDE,xfs,randrw,64k,1,16,4,98.6553,1578,20.2404,99.8783
nvme-ssd,SCSI,raw,randrw,64k,1,16,4,132.7646,2124,15.0371,99.9335
nvme-ssd,SCSI,xfs,randrw,64k,1,16,4,140.6396,2250,14.1977,99.9283
nvme-ssd,IDE,raw,randrw,64k,8,16,4,109.7549,1756,145.6625,99.9049
nvme-ssd,IDE,xfs,randrw,64k,8,16,4,100.7861,1612,158.6369,99.8749
nvme-ssd,SCSI,raw,randrw,64k,8,16,4,125.8486,2012,126.7027,99.9752
nvme-ssd,SCSI,xfs,randrw,64k,8,16,4,138.6846,2218,114.7789,99.9636
nvme-ssd,IDE,raw,randrw,64k,64,16,4,110.0371,1760,1157.9121,99.9116
nvme-ssd,IDE,xfs,randrw,64k,64,16,4,102.1191,1633,1247.8303,99.8566
nvme-ssd,SCSI,raw,randrw,64k,64,16,4,130.3545,2084,976.0065,99.9751
nvme-ssd,SCSI,xfs,randrw,64k,64,16,4,140.1074,2241,908.7304,99.9302
nvme-ssd,IDE,raw,randrw,256k,1,16,4,222.2480,888,35.9482,99.9183
nvme-ssd,IDE,xfs,randrw,256k,1,16,4,192.2686,768,41.5425,99.9049
nvme-ssd,SCSI,raw,randrw,256k,1,16,4,274.3369,1096,29.0930,99.9485
nvme-ssd,SCSI,xfs,randrw,256k,1,16,4,266.1133,1064,30.0348,99.9383
nvme-ssd,IDE,raw,randrw,256k,8,16,4,213.6094,853,299.3476,99.9483
nvme-ssd,IDE,xfs,randrw,256k,8,16,4,178.5518,713,358.0050,99.9182
nvme-ssd,SCSI,raw,randrw,256k,8,16,4,266.4951,1065,239.1090,100.0000
nvme-ssd,SCSI,xfs,randrw,256k,8,16,4,250.9180,1002,254.0391,99.9435
nvme-ssd,IDE,raw,randrw,256k,64,16,4,217.8066,870,2328.7368,99.8771
nvme-ssd,IDE,xfs,randrw,256k,64,16,4,200.0645,799,2532.9407,99.8332
nvme-ssd,SCSI,raw,randrw,256k,64,16,4,257.5928,1029,1965.5909,99.9619
nvme-ssd,SCSI,xfs,randrw,256k,64,16,4,252.0908,1008,2007.0844,99.9421
nvme-ssd,IDE,raw,read,4k,1,16,5,35.5859,9110,1.7539,99.8699
nvme-ssd,IDE,xfs,read,4k,1,16,5,37.1152,9501,1.6813,99.8849
nvme-ssd,SCSI,raw,read,4k,1,16,5,286.6777,73389,0.2164,99.9316
nvme-ssd,SCSI,xfs,read,4k,1,16,5,276.3662,70749,0.2245,99.9183
nvme-ssd,IDE,raw,read,4k,8,16,5,107.7822,27592,4.6349,99.8883
nvme-ssd,IDE,xfs,read,4k,8,16,5,104.0439,26635,4.8013,99.9233
nvme-ssd,SCSI,raw,read,4k,8,16,5,318.7480,81599,1.5673,100.0000
nvme-ssd,SCSI,xfs,read,4k,8,16,5,308.0938,78872,1.6202,100.0000
nvme-ssd,IDE,raw,read,4k,64,16,5,317.6963,81330,12.5799,99.8983
nvme-ssd,IDE,xfs,read,4k,64,16,5,253.6445,64933,15.7552,99.8716
nvme-ssd,SCSI,raw,read,4k,64,16,5,315.4512,80755,12.6771,100.0000
nvme-ssd,SCSI,xfs,read,4k,64,16,5,308.5293,78983,12.9457,100.0000
nvme-ssd,IDE,raw,read,16k,1,16,5,90.0117,5760,2.7743,99.8733
nvme-ssd,IDE,xfs,read,16k,1,16,5,81.6826,5227,3.0581,99.8699
nvme-ssd,SCSI,raw,read,16k,1,16,5,767.0283,49089,0.3243,99.9049
nvme-ssd,SCSI,xfs,read,16k,1,16,5,783.5098,50144,0.3174,99.9049
nvme-ssd,IDE,raw,read,16k,8,16,5,285.7314,18286,6.9971,99.8983
nvme-ssd,IDE,xfs,read,16k,8,16,5,261.4990,16735,7.6412,99.8966
nvme-ssd,SCSI,raw,read,16k,8,16,5,803.8877,51448,2.4860,100.0000
nvme-ssd,SCSI,xfs,read,16k,8,16,5,864.6396,55336,2.3102,100.0000
nvme-ssd,IDE,raw,read,16k,64,16,5,538.7285,34478,29.6683,99.8783
nvme-ssd,IDE,xfs,read,16k,64,16,5,307.3945,19673,52.0042,99.8799
nvme-ssd,SCSI,raw,read,16k,64,16,5,774.2344,49551,20.6525,100.0000
nvme-ssd,SCSI,xfs,read,16k,64,16,5,847.5508,54243,18.8506,100.0000
nvme-ssd,IDE,raw,read,64k,1,16,5,290.7744,4652,3.4366,99.8799
nvme-ssd,IDE,xfs,read,64k,1,16,5,277.1309,4434,3.6062,99.8733
nvme-ssd,SCSI,raw,read,64k,1,16,5,917.8057,14684,1.0878,99.8916
nvme-ssd,SCSI,xfs,read,64k,1,16,5,721.1621,11538,1.3849,99.8699
nvme-ssd,IDE,raw,read,64k,8,16,5,547.0654,8753,14.6080,99.8666
nvme-ssd,IDE,xfs,read,64k,8,16,5,319.6602,5114,25.0066,99.8799
nvme-ssd,SCSI,raw,read,64k,8,16,5,988.6865,15818,8.0725,100.0000
nvme-ssd,SCSI,xfs,read,64k,8,16,5,794.0635,12705,10.0497,100.0000
nvme-ssd,IDE,raw,read,64k,64,16,5,291.8525,4669,218.9875,99.8699
nvme-ssd,IDE,xfs,read,64k,64,16,5,298.6982,4779,213.9539,99.8799
nvme-ssd,SCSI,raw,read,64k,64,16,5,988.5137,15816,64.5849,100.0000
nvme-ssd,SCSI,xfs,read,64k,64,16,5,1155.0869,18481,55.2330,100.0000
nvme-ssd,IDE,raw,read,256k,1,16,5,550.8330,2203,7.2561,99.9032
nvme-ssd,IDE,xfs,read,256k,1,16,5,292.7275,1170,13.6493,99.8766
nvme-ssd,SCSI,raw,read,256k,1,16,5,782.0879,3128,5.1124,99.8966
nvme-ssd,SCSI,xfs,read,256k,1,16,5,477.5273,1910,8.3738,99.8949
nvme-ssd,IDE,raw,read,256k,8,16,5,331.0947,1324,96.5775,99.8749
nvme-ssd,IDE,xfs,read,256k,8,16,5,294.0146,1176,108.7467,99.8616
nvme-ssd,SCSI,raw,read,256k,8,16,5,825.1748,3300,38.7512,99.9967
nvme-ssd,SCSI,xfs,read,256k,8,16,5,462.3047,1849,69.1828,99.8883
nvme-ssd,IDE,raw,read,256k,64,16,5,296.7793,1187,856.9819,99.8633
nvme-ssd,IDE,xfs,read,256k,64,16,5,302.0947,1208,841.7058,99.8849
nvme-ssd,SCSI,raw,read,256k,64,16,5,908.6807,3634,281.0621,100.0000
nvme-ssd,SCSI,xfs,read,256k,64,16,5,483.0029,1932,527.3927,99.9967
nvme-ssd,IDE,raw,write,4k,1,16,5,40.4229,10348,1.5435,99.8983
nvme-ssd,IDE,xfs,write,4k,1,16,5,22.7852,5833,2.7407,99.8666
nvme-ssd,SCSI,raw,write,4k,1,16,5,80.2666,20548,0.7769,99.8916
nvme-ssd,SCSI,xfs,write,4k,1,16,5,36.6836,9391,1.7017,99.7849
nvme-ssd,IDE,raw,write,4k,8,16,5,122.4932,31358,4.0777,99.9033
nvme-ssd,IDE,xfs,write,4k,8,16,5,76.1592,19496,6.5599,99.8916
nvme-ssd,SCSI,raw,write,4k,8,16,5,97.9521,25075,5.1030,99.9133
